stage,sequence,release_ns,queued_ns,start_ns,end_ns,queue_ms,service_ms,age_ms,dispatch_lag_ms,thread_cpu_ms,beam_index,output_samples
live,495,12758492794397,12758492975047,12758493046344,12758498305230,0.071297,5.258886,5.510833,0.18065,4.342592,0,480
live,496,12758502794397,12758502947915,12758503001932,12758505961363,0.054017,2.959431,3.166966,0.153518,2.883936,0,480
live,497,12758512794397,12758512948944,12758513014865,12758517197448,0.065921,4.182583,4.403051,0.154547,4.03648,0,480
live,498,12758522794397,12758523024725,12758523112855,12758527269710,0.08813,4.156855,4.475313,0.230328,4.047392,2,480
replay,499,12758532794397,12758533541409,12758533629122,12758540946915,0.087713,7.317793,8.152518,0.747012,5.901376,0,36544
live,499,12758532794397,12758533483840,12758539311981,12758544506930,5.828141,5.194949,11.712533,0.689443,3.333888,0,480
live,500,12758542794397,12758543156384,12758544551379,12758549392979,1.394995,4.8416,6.598582,0.361987,4.736448,0,480
live,501,12758552794397,12758552972867,12758553031811,12758556894519,0.058944,3.862708,4.100122,0.17847,3.2144,0,480
live,502,12758562794397,12758562953287,12758563011112,12758566492854,0.057825,3.481742,3.698457,0.15889,3.350688,0,480
live,503,12758572794397,12758572940011,12758573000684,12758577316069,0.060673,4.315385,4.521672,0.145614,3.838112,3,480
live,504,12758582794397,12758582979216,12758583057361,12758589139778,0.078145,6.082417,6.345381,0.184819,4.318528,0,480
live,505,12758592794397,12758592997301,12758593085622,12758598595199,0.088321,5.509577,5.800802,0.202904,4.272608,0,480
live,506,12758602794397,12758602977113,12758603054587,12758608936776,0.077474,5.882189,6.142379,0.182716,3.637152,3,480
live,507,12758612794397,12758612938686,12758613004478,12758618348325,0.065792,5.343847,5.553928,0.144289,3.702368,2,480
live,508,12758622794397,12758622943554,12758623007011,12758626433712,0.063457,3.426701,3.639315,0.149157,3.307296,2,480
live,509,12758632794397,12758632923719,12758632976263,12758636073424,0.052544,3.097161,3.279027,0.129322,2.897536,3,480
live,510,12758642794397,12758642944619,12758643005196,12758646520699,0.060577,3.515503,3.726302,0.150222,3.398144,0,480
live,511,12758652794397,12758652932944,12758652991825,12758656814499,0.058881,3.822674,4.020102,0.138547,3.177824,0,480
live,512,12758662794397,12758662942420,12758662998997,12758666668390,0.056577,3.669393,3.873993,0.148023,3.551744,1,480
live,513,12758672794397,12758673048890,12758673122715,12758677270482,0.073825,4.147767,4.476085,0.254493,3.993408,0,480
live,514,12758682794397,12758682981982,12758683051231,12758688076002,0.069249,5.024771,5.281605,0.187585,3.72496,1,480
live,515,12758692794397,12758692938786,12758693001923,12758696604115,0.063137,3.602192,3.809718,0.144389,3.540352,3,480
live,516,12758702794397,12758702984487,12758703061480,12758707772359,0.076993,4.710879,4.977962,0.19009,3.930432,3,480
live,517,12758712794397,12758712965388,12758713027053,12758716111733,0.061665,3.08468,3.317336,0.170991,3.00912,2,480
live,518,12758722794397,12758722947440,12758723011057,12758726615649,0.063617,3.604592,3.821252,0.153043,3.548096,1,480
