scenario,audio_profile,people,audio_streams,beams_per_person,cameras,payload_mbps,modeled_ipv4_mbps,recommended_link_mbps,reserve_factor,model_basis,video_profile
shared_array_audio_only,flac_8ch_48k24_100ms/speech_like,16,1,0,0,7.128552533333332,7.582039466666666,9.477549333333332,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/speech_like,32,1,0,0,7.128552533333332,7.582039466666666,9.477549333333332,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/speech_like,64,1,0,0,7.128552533333332,7.582039466666666,9.477549333333332,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array,flac_8ch_48k24_100ms/speech_like,1,1,0,1,10.979240533333332,11.6381488,14.744282620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/speech_like,2,1,0,1,10.979240533333332,11.6381488,14.744282620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/speech_like,3,1,0,1,10.979240533333332,11.6381488,14.744282620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/speech_like,4,1,0,1,10.979240533333332,11.6381488,14.744282620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/speech_like,8,1,0,1,10.979240533333332,11.6381488,14.744282620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/speech_like,16,1,0,1,10.979240533333332,11.6381488,14.744282620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/speech_like,32,1,0,1,10.979240533333332,11.6381488,14.744282620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/speech_like,64,1,0,1,10.979240533333332,11.6381488,14.744282620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/speech_like,1,1,0,1,10.979240533333332,11.6381488,14.744282620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/speech_like,2,2,0,2,21.958481066666664,23.2762976,29.488565240259057,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/speech_like,3,3,0,3,32.93772159999999,34.9144464,44.23284786038859,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/speech_like,4,4,0,4,43.91696213333333,46.5525952,58.97713048051811,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/speech_like,8,8,0,8,87.83392426666666,93.1051904,117.95426096103623,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/speech_like,16,16,0,16,175.6678485333333,186.2103808,235.90852192207245,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/speech_like,32,32,0,32,351.3356970666666,372.4207616,471.8170438441449,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/speech_like,64,64,0,64,702.6713941333333,744.8415232,943.6340876882898,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array_audio_only,flac_8ch_48k24_100ms/noise,1,1,0,0,8.48548,9.0266,11.28325,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/noise,2,1,0,0,8.48548,9.0266,11.28325,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/noise,3,1,0,0,8.48548,9.0266,11.28325,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/noise,4,1,0,0,8.48548,9.0266,11.28325,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/noise,8,1,0,0,8.48548,9.0266,11.28325,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/noise,16,1,0,0,8.48548,9.0266,11.28325,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/noise,32,1,0,0,8.48548,9.0266,11.28325,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/noise,64,1,0,0,8.48548,9.0266,11.28325,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array,flac_8ch_48k24_100ms/noise,1,1,0,1,12.336168,13.082709333333334,16.549983286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/noise,2,1,0,1,12.336168,13.082709333333334,16.549983286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/noise,3,1,0,1,12.336168,13.082709333333334,16.549983286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/noise,4,1,0,1,12.336168,13.082709333333334,16.549983286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/noise,8,1,0,1,12.336168,13.082709333333334,16.549983286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/noise,16,1,0,1,12.336168,13.082709333333334,16.549983286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/noise,32,1,0,1,12.336168,13.082709333333334,16.549983286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_100ms/noise,64,1,0,1,12.336168,13.082709333333334,16.549983286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/noise,1,1,0,1,12.336168,13.082709333333334,16.549983286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/noise,2,2,0,2,24.672336,26.165418666666667,33.09996657359239,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/noise,3,3,0,3,37.008504,39.248127999999994,49.64994986038859,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/noise,4,4,0,4,49.344672,52.330837333333335,66.19993314718478,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/noise,8,8,0,8,98.689344,104.66167466666667,132.39986629436956,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/noise,16,16,0,16,197.378688,209.32334933333334,264.7997325887391,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/noise,32,32,0,32,394.757376,418.6466986666667,529.5994651774782,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_100ms/noise,64,64,0,64,789.514752,837.2933973333334,1059.1989303549565,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_local_vision,pcm_1ch_16k_16bit_20ms,1,1,1,0,0.256,0.2784,0.348,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
selected_beam_local_vision,pcm_1ch_16k_16bit_20ms,2,2,1,0,0.512,0.5568,0.696,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
selected_beam_local_vision,pcm_1ch_16k_16bit_20ms,3,3,1,0,0.768,0.8351999999999999,1.044,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
selected_beam_local_vision,pcm_1ch_16k_16bit_20ms,4,4,1,0,1.024,1.1136,1.392,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
selected_beam_local_vision,pcm_1ch_16k_16bit_20ms,8,8,1,0,2.048,2.2272,2.784,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
selected_beam_local_vision,pcm_1ch_16k_16bit_20ms,16,16,1,0,4.096,4.4544,5.568,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
selected_beam_local_vision,pcm_1ch_16k_16bit_20ms,32,32,1,0,8.192,8.9088,11.136,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
selected_beam_local_vision,pcm_1ch_16k_16bit_20ms,64,64,1,0,16.384,17.8176,22.272,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
selected_beam_shared_camera,pcm_1ch_16k_16bit_20ms,1,1,1,1,4.106687999999999,4.334509333333333,5.614733286796197,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
selected_beam_shared_camera,pcm_1ch_16k_16bit_20ms,2,2,1,1,4.3626879999999995,4.612909333333333,5.962733286796196,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
selected_beam_shared_camera,pcm_1ch_16k_16bit_20ms,3,3,1,1,4.618688,4.891309333333332,6.310733286796195,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
selected_beam_shared_camera,pcm_1ch_16k_16bit_20ms,4,4,1,1,4.874687999999999,5.169709333333333,6.6587332867961955,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
selected_beam_shared_camera,pcm_1ch_16k_16bit_20ms,8,8,1,1,5.898688,6.2833093333333325,8.050733286796195,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
selected_beam_shared_camera,pcm_1ch_16k_16bit_20ms,16,16,1,1,7.946688,8.510509333333331,10.834733286796197,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
selected_beam_shared_camera,pcm_1ch_16k_16bit_20ms,32,32,1,1,12.042688,12.964909333333331,16.402733286796195,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
selected_beam_shared_camera,pcm_1ch_16k_16bit_20ms,64,64,1,1,20.234688,21.87370933333333,27.538733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
four_candidates_shared_camera,pcm_1ch_16k_16bit_20ms,1,4,4,1,4.874687999999999,5.169709333333333,6.6587332867961955,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
four_candidates_shared_camera,pcm_1ch_16k_16bit_20ms,2,8,4,1,5.898688,6.2833093333333325,8.050733286796195,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
four_candidates_shared_camera,pcm_1ch_16k_16bit_20ms,3,12,4,1,6.922687999999999,7.3969093333333324,9.442733286796196,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
four_candidates_shared_camera,pcm_1ch_16k_16bit_20ms,4,16,4,1,7.946688,8.510509333333331,10.834733286796197,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
four_candidates_shared_camera,pcm_1ch_16k_16bit_20ms,8,32,4,1,12.042688,12.964909333333331,16.402733286796195,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
four_candidates_shared_camera,pcm_1ch_16k_16bit_20ms,16,64,4,1,20.234688,21.87370933333333,27.538733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
four_candidates_shared_camera,pcm_1ch_16k_16bit_20ms,32,128,4,1,36.618688,39.69130933333333,49.81073328679619,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
four_candidates_shared_camera,pcm_1ch_16k_16bit_20ms,64,256,4,1,69.386688,75.32650933333333,94.35473328679619,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots,pcm_1ch_16k_16bit_20ms,1,1,1,1,4.106687999999999,4.334509333333333,5.614733286796197,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots,pcm_1ch_16k_16bit_20ms,2,2,1,2,8.213375999999998,8.669018666666666,11.229466573592394,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots,pcm_1ch_16k_16bit_20ms,3,3,1,3,12.320063999999999,13.003528,16.844199860388585,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots,pcm_1ch_16k_16bit_20ms,4,4,1,4,16.426751999999997,17.338037333333332,22.458933147184787,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots,pcm_1ch_16k_16bit_20ms,8,8,1,8,32.853503999999994,34.676074666666665,44.917866294369574,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots,pcm_1ch_16k_16bit_20ms,16,16,1,16,65.70700799999999,69.35214933333333,89.83573258873915,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots,pcm_1ch_16k_16bit_20ms,32,32,1,32,131.41401599999998,138.70429866666666,179.6714651774783,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots,pcm_1ch_16k_16bit_20ms,64,64,1,64,262.82803199999995,277.4085973333333,359.3429303549566,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,1,1,0,0,9.216,9.664,12.08,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,2,1,0,0,9.216,9.664,12.08,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,3,1,0,0,9.216,9.664,12.08,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,4,1,0,0,9.216,9.664,12.08,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,8,1,0,0,9.216,9.664,12.08,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,16,1,0,0,9.216,9.664,12.08,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,32,1,0,0,9.216,9.664,12.08,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,64,1,0,0,9.216,9.664,12.08,1.25,analytical PCM and RTP/UDP/IPv4/security model,none
shared_array,pcm_8ch_48k_24bit_20ms,1,1,0,1,13.066688,13.720109333333333,17.346733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
shared_array,pcm_8ch_48k_24bit_20ms,2,1,0,1,13.066688,13.720109333333333,17.346733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
shared_array,pcm_8ch_48k_24bit_20ms,3,1,0,1,13.066688,13.720109333333333,17.346733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
shared_array,pcm_8ch_48k_24bit_20ms,4,1,0,1,13.066688,13.720109333333333,17.346733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
shared_array,pcm_8ch_48k_24bit_20ms,8,1,0,1,13.066688,13.720109333333333,17.346733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
shared_array,pcm_8ch_48k_24bit_20ms,16,1,0,1,13.066688,13.720109333333333,17.346733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
shared_array,pcm_8ch_48k_24bit_20ms,32,1,0,1,13.066688,13.720109333333333,17.346733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
shared_array,pcm_8ch_48k_24bit_20ms,64,1,0,1,13.066688,13.720109333333333,17.346733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots_raw_array,pcm_8ch_48k_24bit_20ms,1,1,0,1,13.066688,13.720109333333333,17.346733286796194,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots_raw_array,pcm_8ch_48k_24bit_20ms,2,2,0,2,26.133376,27.440218666666667,34.69346657359239,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots_raw_array,pcm_8ch_48k_24bit_20ms,3,3,0,3,39.200064,41.16032799999999,52.04019986038858,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots_raw_array,pcm_8ch_48k_24bit_20ms,4,4,0,4,52.266752,54.88043733333333,69.38693314718478,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots_raw_array,pcm_8ch_48k_24bit_20ms,8,8,0,8,104.533504,109.76087466666667,138.77386629436955,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots_raw_array,pcm_8ch_48k_24bit_20ms,16,16,0,16,209.067008,219.52174933333333,277.5477325887391,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots_raw_array,pcm_8ch_48k_24bit_20ms,32,32,0,32,418.134016,439.04349866666666,555.0954651774782,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
independent_robots_raw_array,pcm_8ch_48k_24bit_20ms,64,64,0,64,836.268032,878.0869973333333,1110.1909303549564,1.25,analytical PCM and RTP/UDP/IPv4/security model,h264_nvenc_4M
local_asr_text_only,local_asr_json,1,1,1,0,0.0048,0.00592,0.0074,1.25,synthetic UTF8 JSON; modeled masked WebSocket + TLS1.3 + IPv4/TCP; no ASR timing,none
local_asr_text_only,local_asr_json,2,2,1,0,0.0096,0.01184,0.0148,1.25,synthetic UTF8 JSON; modeled masked WebSocket + TLS1.3 + IPv4/TCP; no ASR timing,none
local_asr_text_only,local_asr_json,3,3,1,0,0.0144,0.017759999999999998,0.022199999999999998,1.25,synthetic UTF8 JSON; modeled masked WebSocket + TLS1.3 + IPv4/TCP; no ASR timing,none
local_asr_text_only,local_asr_json,4,4,1,0,0.0192,0.02368,0.0296,1.25,synthetic UTF8 JSON; modeled masked WebSocket + TLS1.3 + IPv4/TCP; no ASR timing,none
local_asr_text_only,local_asr_json,8,8,1,0,0.0384,0.04736,0.0592,1.25,synthetic UTF8 JSON; modeled masked WebSocket + TLS1.3 + IPv4/TCP; no ASR timing,none
local_asr_text_only,local_asr_json,16,16,1,0,0.0768,0.09472,0.1184,1.25,synthetic UTF8 JSON; modeled masked WebSocket + TLS1.3 + IPv4/TCP; no ASR timing,none
local_asr_text_only,local_asr_json,32,32,1,0,0.1536,0.18944,0.2368,1.25,synthetic UTF8 JSON; modeled masked WebSocket + TLS1.3 + IPv4/TCP; no ASR timing,none
local_asr_text_only,local_asr_json,64,64,1,0,0.3072,0.37888,0.4736,1.25,synthetic UTF8 JSON; modeled masked WebSocket + TLS1.3 + IPv4/TCP; no ASR timing,none
